,id,fish id,grams
1676,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325111804.jpg,338,35237
1677,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325130606.jpg,734,
1678,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325131518.jpg,771,24207
1679,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325132039.jpg,787,12452
1680,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325114940.jpg,447,85697
1681,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325094615.jpg,18,548
1682,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325130809.jpg,745,14
1683,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325111145.jpg,311,988
1684,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325111623.jpg,331,68878
1685,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325102139.jpg,128,682379
1686,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325115451.jpg,467,
1687,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325111151.jpg,311,21968
1688,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325113801.jpg,410,68374
1689,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325130014.jpg,706,2683
1690,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325105939.jpg,272,59934
1691,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325131444.jpg,771,24207
1692,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325131450.jpg,771,24760
1693,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325132159.jpg,794,
1694,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325114820.jpg,446,35998
1695,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325102924.jpg,158,63290
1696,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325114607.jpg,438,73323
1697,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325123915.jpg,626,
1698,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325112538.jpg,365,53682
1699,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325110449.jpg,285,37569
1700,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325124934.jpg,666,08
1701,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325105736.jpg,263,93452
1702,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325111743.jpg,337,6730
1703,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325105050.jpg,237,21630
1704,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325115243.jpg,458,10
1705,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325121327.jpg,537,75063
1706,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325104831.jpg,227,908
1707,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325124539.jpg,649,30
1708,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325110844.jpg,299,97165
1709,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325104602.jpg,219,99679
1710,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325125800.jpg,698,1
1711,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325115733.jpg,473,00877
1712,FishDiseaseZHAW/OverUnderWeight/ZHAW Biocam_00_20240325102529.jpg,141,62155
